duration,num_voted_users,num_critic_for_reviews,num_user_for_reviews,director_facebook_likes,actor_1_facebook_likes,actor_2_facebook_likes,actor_3_facebook_likes,cast_total_facebook_likes,movie_facebook_likes,imdb_score,gross,facenumber_in_poster,budget,title_year
83,14005,45,67,5,971,503,368,3438,418,0.5900000000000001,100491683,0,24000000,1998
80,589,35,35,91,1000,664,429,3852,74,0.63,70071,0,7000,2005
98,12942,35,34,188,2000,970,693,4277,902,0.51,24629916,0,3000000,1997
92,49486,81,116,41,1000,955,522,4050,886,0.55,104148781,1,60000000,2003
93,16224,121,76,131,497,113,90,776,830,0.65,2426851,1,4000000,2007
95,102071,168,756,38,567,312,249,1495,5000,0.6599999999999999,241437427,3,5000000,2002
81,29738,119,85,44,35000,7000,3000,47677,12000,0.62,66950483,6,28000000,2014
119,92295,248,420,611,755,483,4,1244,7000,0.76,11041228,3,100000000,2004
110,14995,42,87,272,801,796,551,2943,7000,0.72,14100000,6,5000000,1982
93,162067,92,316,17,13000,634,360,14180,7000,0.6599999999999999,17718223,5,25000000,2004
110,10073,40,78,91,721,246,237,1966,816,0.73,3468572,0,4000000,1988
89,55040,251,539,192,447,236,142,923,7000,0.6799999999999999,3645438,1,2200000,2003
104,13065,85,253,52,711,490,484,3162,897,0.46,17757087,1,21000000,1999
150,197412,538,720,14000,23000,826,655,25517,71000,0.74,182204440,0,65000000,2012
109,17770,112,172,13,3000,796,480,5977,7000,0.6900000000000001,2706659,0,2000000,2006
105,126464,94,175,102,901,605,383,3464,7000,0.73,234760500,1,14000000,1984
99,18561,158,119,342,1000,518,501,2158,7000,0.6799999999999999,2344847,0,7000000,2008
121,196217,478,461,777,455,221,219,1467,59000,0.76,46875468,2,30000000,2015
117,34896,51,118,31,2000,472,210,3016,877,0.43,32800000,1,40000000,1996
127,125305,302,343,123,14000,924,904,17551,39000,0.64,41997790,0,38000000,2013
81,13086,125,156,5,49000,780,710,50831,576,0.5900000000000001,7825820,0,4000000,2006
101,85673,118,269,30,1000,976,268,2636,7000,0.61,93307796,2,60000000,2002
103,311075,102,305,91,3000,1000,925,7521,20000,0.75,285761243,5,18000000,1990
158,372990,398,1107,91,272,111,104,533,16000,0.8099999999999999,40218903,0,25000000,2007
95,64387,169,85,18,622,161,18,848,15000,0.65,119793567,0,78000000,2013
126,56665,158,469,26,638,624,385,2282,7000,0.76,13005485,0,15000000,2003
113,35718,111,317,22,727,171,148,1310,7000,0.67,43601508,1,18000000,2003
101,115687,245,269,420,12000,3000,467,16235,21000,0.6,72660029,0,100000000,2014
94,17074,25,55,11,1000,605,232,2210,466,0.55,22189039,0,15000000,1993
107,9264,160,69,91,962,266,240,1591,7000,0.6799999999999999,1186957,3,25000000,2008
116,31293,132,254,41,11000,982,541,14028,648,0.53,30013346,2,75000000,2003
95,30160,238,193,243,969,962,725,3833,7000,0.64,100659,0,900000,2009
105,2236,19,40,24,776,595,125,1732,193,0.45,22723,1,25000000,2001
128,36587,55,95,272,2000,812,383,3888,7000,0.6,83000000,0,55000000,1994
89,79094,152,129,56,11000,826,545,13794,7000,0.54,58715510,2,30000000,2009
84,5933,54,102,56,21000,104,13,21124,387,0.5599999999999999,1950218,3,1000000,1997
96,190990,274,915,91,20000,1000,1000,24640,23000,0.73,10139254,0,35000000,2006
101,1950,30,24,91,827,729,681,3574,360,0.65,220234,3,3500000,2006
136,135404,156,318,258,12000,174,94,12396,7000,0.67,93771072,0,65000000,1998
89,73539,119,271,49,2000,902,514,3717,7000,0.46,65557989,0,45000000,1997
102,9003,100,58,346,947,526,488,2572,532,0.6599999999999999,23106,0,50000000,2004
99,99353,377,354,91,264,62,59,537,7000,0.78,17104669,1,20000000,2004
150,36894,160,105,610,755,643,478,2172,7000,0.74,626809,4,553632000,2008
155,31751,91,216,16000,18000,461,229,19689,7000,0.6599999999999999,25078937,2,30000000,1997
99,49855,160,117,52,22000,1000,148,23409,10000,0.72,8855646,1,21000000,2009
87,43300,150,250,12,3000,966,645,6658,7000,0.38,32178777,6,62000000,2008
98,80574,196,157,88,12000,854,706,14699,12000,0.65,23225911,1,24000000,2010
104,55749,92,257,165,1000,967,944,4294,7000,0.61,46611204,1,48000000,1998
97,171568,168,571,11,14000,1000,887,16999,7000,0.67,71500556,3,26000000,2001
105,37398,169,110,54,3000,2000,988,9069,11000,0.6599999999999999,51853450,0,25000000,2012
110,209133,220,962,91,13000,1000,327,14609,7000,0.76,52353636,1,21000000,2001
141,3433,68,81,407,688,659,501,2584,160,0.6900000000000001,3064356,6,5600000,2002
82,36033,109,456,34,760,743,434,2762,946,0.38,100446895,1,109000000,2003
130,175409,525,511,91,44000,15000,11000,73441,60000,0.64,234903076,4,215000000,2013
119,24285,277,110,33,3000,2000,518,6089,10000,0.64,51178893,4,50000000,2014
91,41259,156,72,2,12000,10000,480,22668,7000,0.61,42194060,1,70000000,2009
77,36471,71,69,50,886,799,537,2682,459,0.54,64736114,0,120000000,2002
103,299127,287,1509,91,2000,878,651,5161,7000,0.77,55153403,0,1200000,2004
139,15843,165,104,150,521,491,400,2060,11000,0.6900000000000001,30513940,0,30000000,2014
89,39768,114,292,31,285,81,71,667,7000,0.53,32368960,0,25000000,1998
127,158864,149,395,278,2000,955,912,5838,7000,0.64,182805123,1,70000000,2000
80,12029,99,32,2,6000,637,186,6829,7000,0.79,71442,0,9600000,2012
99,14315,64,101,71,2000,719,584,4169,201,0.53,16930185,2,29000000,2002
100,23527,65,104,15,1000,962,804,4789,767,0.55,16247775,3,25000000,2005
114,467613,454,608,77,19000,393,305,20295,165000,0.8099999999999999,91121452,1,14000000,2014
109,33856,203,147,64,16000,638,553,17866,34000,0.73,33305037,2,11000000,2015
90,1560,27,15,6,3000,1000,940,4987,777,0.73,124720,0,5000000,2008
110,27,1,1,91,3,2,429,5,75,0.72,3830,3,1200000,2013
84,1656,35,12,681,239,172,143,734,155,0.62,52850,0,500000,2007
125,107557,217,612,729,442,344,322,1556,7000,0.72,65010106,1,30000000,2002
99,26051,70,164,287,10000,368,44,10469,7000,0.4400000000000001,27663982,2,40000000,1996
126,604904,161,682,835,49000,13000,893,63710,31000,0.8300000000000001,138339411,2,10000000,1997
120,641997,418,1017,91,668,56,40,820,13000,0.8,141319195,0,15000000,2008
97,222099,133,549,19,23000,13000,835,37907,10000,0.72,38176108,6,16000000,1999
103,176598,321,374,207,40000,11000,3000,55175,25000,0.6,67631157,0,100000000,2010
95,345198,536,773,91,1000,767,384,2944,118000,0.8300000000000001,356454367,1,175000000,2015
91,34203,127,169,30,922,786,497,3301,19000,0.53,26404753,1,40000000,2012
103,94,131,4,91,23,20,20,85,11,0.5599999999999999,23616,4,600000,2007
102,14962,112,204,241,13000,891,127,14165,704,0.51,7659747,1,38000000,2003
104,79517,368,354,165,900,686,559,2222,12000,0.58,16999046,0,26000000,2009
82,6808,44,38,6,759,563,345,2197,227,0.65,36696761,0,23000000,2001
105,34098,127,214,248,673,466,147,1442,1000,0.72,10460089,1,7500000,2002
104,12164,63,63,30,1000,962,635,4462,491,0.55,21800302,1,30000000,2004
146,498397,502,706,508,34000,14000,523,49355,82000,0.76,424645577,1,130000000,2013
126,188457,474,867,230,24000,10000,2000,38873,82000,0.6599999999999999,89732035,2,155000000,2015
93,84070,351,526,91,21000,650,566,22745,7000,0.75,31501218,0,7500000,2005
113,20576,114,161,11000,537,255,99,943,652,0.63,5032496,0,12000000,1998
89,10885,81,271,11,1000,982,973,4060,814,0.48,12693621,0,17000000,2002
111,152247,222,189,79,26000,811,287,27755,7000,0.73,30028592,0,20000000,2008
92,704,16,18,4,631,443,405,2020,100,0.64,7680,0,2000000,1999
187,272839,596,1018,16000,46000,1000,1000,49912,114000,0.79,54116191,1,44000000,2015
134,124222,306,259,16000,13000,11000,204,24458,23000,0.74,37479778,1,60000000,2009
142,93494,89,394,845,13000,1000,787,16580,7000,0.6599999999999999,43426961,1,70000000,2003
129,131831,262,231,195,827,88,50,1044,33000,0.82,20167424,0,2000000,2009
113,83560,121,619,25,49000,448,129,49631,32000,0.7,55350897,1,85000000,1998
94,301149,487,509,11000,617,204,183,1289,78000,0.77,56816662,1,17000000,2011
119,151812,153,556,91,15000,793,744,17768,7000,0.65,115731542,2,65000000,1998
108,3122,11,14,91,585,434,388,3023,559,0.5599999999999999,34746109,2,8000000,1996
115,166693,298,276,79,18000,16000,820,36237,19000,0.6799999999999999,126149655,1,85000000,2012
132,125219,83,244,130,29000,130,80,29265,7000,0.64,56876365,1,35000000,1998
114,87950,253,207,71,14000,439,313,15428,15000,0.65,25977365,0,28000000,2014
101,25613,78,121,287,745,730,257,1954,7000,0.65,29500000,0,10000000,1983
97,41310,44,117,19,40000,10000,977,52122,7000,0.6799999999999999,22200000,3,25000000,1994
99,8511,162,87,261,924,835,461,2862,7000,0.39,49494,0,250000,2013
123,175524,134,752,108,1000,264,239,1690,7000,0.72,100241322,0,25000000,1998
119,52846,51,143,350,18000,17000,418,35501,7000,0.77,34700000,2,14000000,1988
110,12233,109,89,19,25000,579,39,25676,7000,0.6799999999999999,4040588,0,5000000,2008
94,279179,450,440,91,11000,642,223,11984,63000,0.76,18329466,0,18000000,2010
95,1010,14,15,91,533,323,164,1082,104,0.58,18435,5,1400000,2006
117,35834,98,284,260,1000,1000,441,3969,7000,0.5,30981850,0,40000000,2005
101,57140,93,195,26,838,328,266,1812,6000,0.62,24881000,0,15000000,1996
102,77724,157,162,79,925,38,27,1018,26000,0.6599999999999999,101978840,0,15000000,2013
147,225122,117,234,179,40000,14000,646,56014,7000,0.78,41954997,2,35000000,1997
172,284825,511,828,670,15000,5000,1000,22686,124000,0.75,27098580,5,102000000,2012
91,15455,39,80,29,2000,461,322,3855,451,0.53,20400913,1,45000000,1996
128,299258,148,346,323,13000,559,489,14274,7000,0.76,100012500,1,90000000,1995
88,5489,73,23,91,465,140,102,897,337,0.73,442638,1,850000,2007
93,18723,70,146,85,924,595,510,2711,7000,0.6,32055248,0,25000000,1994
96,25870,140,369,474,1000,970,82,2212,2000,0.4900000000000001,32131483,0,11000000,2003
193,13998,20,264,160,8000,1000,860,10822,659,0.6,3275443,2,700000000,2006
96,72809,240,249,91,18000,14000,10000,48878,7000,0.6799999999999999,137850096,0,200000000,2009
101,86077,309,195,25,17000,2000,423,19673,45000,0.75,18656400,1,5000000,2014
138,200022,434,1240,91,12000,9000,8000,32355,71000,0.58,101160529,2,125000000,2014
109,155745,276,1053,37,11000,2000,651,14073,10000,0.6799999999999999,51019112,0,50000000,2005
102,47573,142,343,148,8000,973,135,9176,881,0.5700000000000001,93607673,4,48000000,2001
106,60926,423,302,1000,19000,17000,1000,38494,23000,0.64,29997095,5,22000000,2016
99,114321,175,548,18,18000,426,211,18693,7000,0.6799999999999999,52320979,0,40000000,2006
63,15600,162,55,15,759,73,69,1002,7000,0.73,26687172,0,30000000,2011
120,123090,215,888,909,909,504,184,1779,4000,0.8,21244913,2,4000000,2002
97,5463,35,20,18,834,749,742,4091,140,0.31,4131640,2,7500000,2008
110,78635,284,1040,91,3000,579,559,5609,7000,0.5599999999999999,42272747,1,70000000,2006
117,6528,37,32,17,1000,997,912,6554,7000,0.61,49121934,9,13000000,2007
131,49874,181,450,719,16000,893,683,18913,7000,0.46,20302961,0,45000000,1995
120,552503,739,1588,750,27000,9000,943,40025,191000,0.8099999999999999,153629485,0,150000000,2015
90,3675,69,48,25,231,200,138,771,426,0.71,1689999,1,400000,2006
123,265507,419,388,120,13000,876,149,14100,90000,0.77,35887263,0,15000000,2014
121,2047,12,29,35,4000,849,473,6617,7000,0.46,4700361,0,5000000,2015
90,119450,108,300,153,11000,1000,427,13823,7000,0.61,161487252,0,20000000,1998
98,105797,292,281,35,125,37,16,189,7000,0.65,29975979,0,20000000,2009
97,131447,253,410,545,14000,1000,529,16098,19000,0.5900000000000001,60128566,1,60000000,2010
94,70121,165,214,12,17000,523,183,17883,26000,0.67,177343675,0,135000000,2015
85,38985,205,673,52,1000,935,489,3050,7000,0.4400000000000001,12610731,1,11000000,2001
117,44099,210,143,456,21000,939,569,23745,7000,0.67,31670931,0,60000000,2009
94,65299,371,455,91,432,309,99,1010,27000,0.62,65069140,1,5000000,2015
136,136093,303,416,3000,14000,9000,3000,28927,24000,0.61,42615685,3,40000000,2014
121,35066,168,196,274,273,216,157,993,7000,0.53,30212620,4,120000000,2010
91,19331,112,317,18,935,805,307,2899,949,0.43,15935068,0,2500000,1993
102,19986,83,207,39,1000,1000,259,2664,892,0.62,6114237,4,40000000,2001
100,10735,30,88,34,10000,721,541,13160,561,0.6599999999999999,3275585,1,11500000,1993
97,1048,36,7,4,446,171,150,928,793,0.55,62480,1,1000000,2015
91,7199,93,53,83,3000,1000,794,7875,7000,0.45,1712111,0,8495000,2015
117,263853,256,584,487,1000,843,769,4905,7000,0.72,244052771,0,120000000,2006
103,72673,119,166,5,26000,5000,874,33565,7000,0.63,22466994,0,25000000,2007
86,15939,37,87,14,833,807,685,4435,7000,0.51,34308901,3,16000000,2003
92,213275,262,436,167,11000,2000,702,15302,7000,0.5599999999999999,131920333,3,130000000,2007
100,16979,90,42,38,833,807,460,2800,7000,0.61,48637684,4,12500000,2014
81,2770,21,32,467,467,322,287,1431,471,0.7,5228617,1,100000,1987
92,30628,143,471,892,783,595,492,2930,937,0.29,1550000,2,25000000,2005
81,52055,56,130,91,121,20,6,147,7000,0.6900000000000001,2040920,0,7000,1992
136,78392,69,196,91,25000,14000,1000,41059,7000,0.77,42700000,2,16500000,1995
137,103589,322,351,11000,769,698,465,2938,35000,0.72,115603980,0,65000000,2014
91,22207,125,747,31,874,613,50,1608,7000,0.5,16298046,0,14000000,2005
96,14548,82,161,70,883,183,163,1616,1000,0.6900000000000001,4170647,0,1900000,1999
92,66483,425,452,22,648,191,159,1122,43000,0.6799999999999999,25138292,0,3500000,2015
97,22243,94,144,27,601,543,522,2730,686,0.46,31526393,0,25000000,2004
128,66511,216,200,241,11000,3000,898,16911,28000,0.75,95001343,0,40000000,2013
91,23072,90,89,31,1000,249,141,1564,7000,0.54,10214013,2,35000000,2015
120,12601,68,89,91,49000,1000,693,51657,7000,0.65,4956401,2,15000000,1999
126,220475,330,1066,91,2000,850,745,5371,20000,0.72,25592632,0,18000000,2007
117,61490,141,264,179,8000,4000,403,12850,7000,0.64,63695760,1,65000000,2003
138,182757,157,483,278,14000,3000,213,17423,19000,0.6900000000000001,63224849,3,85000000,2006
107,19732,92,120,521,773,89,80,976,7000,0.77,768045,0,2000000,2002
108,24033,107,152,529,11000,329,83,11519,7000,0.7,8535575,3,30000000,2005
95,16651,79,149,13,1000,934,430,2515,7000,0.7,34099640,0,5000000,2000
106,43965,134,99,58,23000,20000,973,44969,19000,0.71,382946,0,7000000,2010
131,232187,465,440,188,10000,10000,641,21840,47000,0.74,195000874,0,150000000,2015
150,149922,258,438,80,22000,216,201,22697,7000,0.6599999999999999,141614023,4,225000000,2008
88,243053,238,488,218,17000,4000,521,21863,7000,0.61,80170146,0,85000000,2008
138,338415,229,935,16000,616,541,262,1942,12000,0.8,90135191,0,25000000,2003
84,63216,133,196,8,4000,922,896,6954,7000,0.65,14373825,0,8600000,2007
160,1524,4,30,5,724,668,219,2024,31,0.48,49000,5,1500000,2005
115,11704,57,36,168,697,329,322,2243,702,0.7,183088,0,15000000,2008
109,45497,107,260,7,40000,9000,1000,52621,1000,0.53,10654581,0,34000000,1999
105,7073,36,29,114,4000,561,537,6152,204,0.53,17100000,1,25000000,1996
108,348232,239,806,521,13000,805,129,14161,7000,0.78,176049130,1,75000000,2004
95,67115,96,389,7,23000,1000,1000,28734,7000,0.58,63319509,2,10000000,1999
115,32567,214,106,214,14000,12000,968,27214,7000,0.63,12626905,3,20000000,2016
99,16984,154,96,265,22000,779,265,23562,7000,0.53,63034755,1,29000000,2016
114,145270,371,322,171,6000,382,284,7099,54000,0.76,18996755,0,45000000,2012
121,85720,142,297,38,940,826,745,4230,7000,0.7,83892374,0,66000000,1998
92,58967,218,169,11000,860,658,386,2717,10000,0.72,5306447,1,15000000,2009
106,21202,72,134,148,900,648,471,2972,7000,0.76,395592,1,2000000,2003
155,56509,77,227,14000,12000,11000,11000,37570,7000,0.72,44175394,2,36000000,1997
107,142496,222,399,36,283,142,118,662,7000,0.71,127706877,2,85000000,2007
126,355126,574,748,91,19000,128,105,19359,148000,0.8,25556065,1,23000000,2013
85,7690,27,68,91,11000,826,742,14656,376,0.67,70527,6,6500000,2004
120,4100,28,35,91,1000,748,702,5963,352,0.6799999999999999,5731103,10,2400000,1996
102,112769,199,305,503,13000,929,795,15053,7000,0.6599999999999999,36883539,2,52000000,2006
138,181879,81,319,91,10000,2000,574,14619,7000,0.76,141340178,0,40000000,1992
119,166269,278,735,11000,19000,567,400,20391,7000,0.77,23089926,3,15000000,2005
96,414335,387,881,655,24000,3000,973,28817,10000,0.75,143492840,0,7500000,2007
109,14354,83,139,97,13000,795,355,14347,7000,0.6900000000000001,14060950,1,12500000,2002
90,10986,84,84,91,681,611,518,2486,7000,0.53,25077977,0,20000000,2010
95,26849,79,107,3,905,513,448,3185,3000,0.6,108662,0,8000000,2008
124,106160,150,430,78,6,5,4,28,7000,0.8099999999999999,439162,0,1100000000,1988
88,774,39,7,91,342,79,49,483,590,0.71,151389,0,500000,2012
110,4757,31,67,49,1000,569,427,2120,474,0.52,623374,2,38000000,2001
79,3806,29,49,2,855,577,551,2489,150,0.61,279282,2,1000000,2003
112,143368,219,215,380,15000,11000,2000,31278,24000,0.67,32357532,0,30000000,2010
115,39451,38,138,16000,16000,455,240,17209,7000,0.73,41400000,0,6900000,1985
104,4345,22,26,91,1000,597,498,2868,575,0.5599999999999999,23031390,9,4500000,1998
135,193455,177,1058,456,422,286,241,1083,17000,0.78,38372662,2,28000000,2005
94,281649,204,458,122,23000,1000,360,24994,21000,0.77,1082044,0,5000000,2004
94,84382,201,158,52,683,392,214,1488,7000,0.51,38543473,2,40000000,2014
116,83171,288,231,108,23000,820,120,24134,17000,0.6799999999999999,11326836,0,22000000,2013
112,63733,143,414,91,874,262,201,1351,7000,0.8,6197866,0,10000000,1999
118,173848,274,203,65,11000,980,638,13943,25000,0.73,57981889,1,40000000,2011
95,26300,108,231,263,263,261,179,993,7000,0.78,3029081,0,6000000,2001
137,166137,389,383,508,34000,22000,14000,81385,38000,0.6599999999999999,281666058,1,160000000,2015
112,32382,163,99,52,10000,963,688,12897,13000,0.7,2445646,1,5000000,2014
88,36877,238,101,91,4000,796,591,6254,7000,0.67,31051126,0,55000000,2012
122,30511,174,226,87,2000,683,605,4920,7000,0.58,22000,4,3000000,2011
100,134869,393,304,127,1000,340,250,1949,57000,0.62,71588220,1,20000000,2013
103,1398,34,26,272,736,450,70,1403,132,0.63,75078,4,14000000,2000
110,28736,40,72,23,633,67,51,874,7000,0.55,30102717,2,15000000,1991
108,78256,270,492,251,826,716,296,2351,7000,0.5900000000000001,20981633,0,30000000,2008
84,46239,174,137,260,6000,694,692,8018,7000,0.6,21283440,0,55000000,2011
107,41574,288,145,27,664,591,360,2440,7000,0.6599999999999999,7918283,1,12000000,2012
81,1920,66,7,4,63,10,5,81,1000,0.6900000000000001,11835,0,10000000,2013
120,46204,150,151,11,11000,838,281,12554,7000,0.71,18663911,1,16500000,2007
91,27198,149,131,357,3000,465,326,4807,8000,0.46,35385560,1,4000000,2015
115,16469,106,275,597,893,854,597,3946,7000,0.6900000000000001,32662299,1,24000000,2000
106,148327,450,274,91,17000,681,273,18469,29000,0.71,32154410,0,30000000,2013
85,2037,37,22,12,354,173,23,568,175,0.5700000000000001,12701880,0,15000000,2008
127,58015,186,374,12000,984,940,897,5702,7000,0.6,10137232,0,50000000,2005
120,42547,151,265,17,22000,9000,808,33585,748,0.61,24375436,1,42000000,2001
91,59041,71,408,184,3000,202,82,3310,7000,0.7,7417210,1,1500000,1995
102,79855,248,235,1000,734,563,270,1778,7000,0.64,11169531,2,20000000,2008
120,24663,210,71,91,579,489,210,1500,7000,0.67,7443007,12,30000000,2009
95,277172,634,986,246,26000,821,751,29551,66000,0.7,42043633,0,30000000,2012
146,59581,221,293,127,962,740,722,4555,7000,0.43,95328937,4,100000000,2010
109,15412,81,90,67,436,223,192,1141,7000,0.7,8134217,3,12000000,2008
105,56646,129,336,78,984,489,298,2129,7000,0.64,116735231,0,70000000,1999
119,14301,99,45,18,20,18,9,64,7000,0.7,4234040,0,20000000,2008
98,20730,109,111,34,936,826,730,3578,664,0.6900000000000001,353743,1,15000000,2001
100,4265,24,27,91,975,521,400,3202,7000,0.47,52528330,0,25000000,2013
112,8217,65,123,28,555,403,215,1227,573,0.6,4734235,0,15000000,2000
107,5817,28,37,21,967,767,418,3067,377,0.5599999999999999,16118077,0,25000000,1988
