color,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,movie_facebook_likes
Color,121,113,25,129,49000,55350897,83560,49631,1,619,English,USA,PG-13,85000000,1998,448,0.7,32000
Color,487,94,11000,183,617,56816662,301149,1289,1,509,English,Spain,PG-13,17000000,2011,204,0.77,78000
Color,153,119,91,744,15000,115731542,151812,17768,2,556,English,USA,PG,65000000,1998,793,0.65,7000
Color,11,108,91,388,585,34746109,3122,3023,2,14,English,USA,R,8000000,1996,434,0.56,559
Color,298,115,79,820,18000,126149655,166693,36237,1,276,English,USA,R,85000000,2012,16000,0.68,19000
Color,83,132,130,80,29000,56876365,125219,29265,1,244,English,USA,PG-13,35000000,1998,130,0.64,7000
Color,253,114,71,313,14000,25977365,87950,15428,0,207,English,USA,R,28000000,2014,439,0.65,15000
Color,78,101,287,257,745,29500000,25613,1954,0,121,English,USA,PG,10000000,1983,730,0.65,7000
Color,44,97,19,977,40000,22200000,41310,52122,3,117,English,USA,PG-13,25000000,1994,10000,0.68,7000
Color,162,99,261,461,924,49494,8511,2862,0,87,English,USA,R,250000,2013,835,0.39,7000
Color,134,123,108,239,1000,100241322,175524,1690,0,752,English,USA,R,25000000,1998,264,0.72,7000
Color,51,119,350,418,18000,34700000,52846,35501,2,143,English,USA,R,14000000,1988,17000,0.77,7000
Color,109,110,19,39,25000,4040588,12233,25676,0,89,English,USA,PG-13,5000000,2008,579,0.68,7000
Color,450,94,91,223,11000,18329466,279179,11984,0,440,English,USA,R,18000000,2010,642,0.76,63000
Color,14,95,91,164,533,18435,1010,1082,5,15,French,France,R,1400000,2006,323,0.58,104
Color,98,117,260,441,1000,30981850,35834,3969,0,284,English,USA,R,40000000,2005,1000,0.5,7000
Color,93,101,26,266,838,24881000,57140,1812,0,195,English,USA,R,15000000,1996,328,0.62,6000
Color,157,102,79,27,925,101978840,77724,1018,0,162,English,USA,R,15000000,2013,38,0.66,26000
Color,117,147,179,646,40000,41954997,225122,56014,2,234,English,USA,R,35000000,1997,14000,0.78,7000
Color,511,172,670,1000,15000,27098580,284825,22686,5,828,English,Germany,R,102000000,2012,5000,0.75,124000
Color,39,91,29,322,2000,20400913,15455,3855,1,80,English,USA,R,45000000,1996,461,0.53,451
Color,148,128,323,489,13000,100012500,299258,14274,1,346,English,USA,R,90000000,1995,559,0.76,7000
Color,73,88,91,102,465,442638,5489,897,1,23,English,USA,R,850000,2007,140,0.73,337
Color,70,93,85,510,924,32055248,18723,2711,0,146,English,USA,PG-13,25000000,1994,595,0.6,7000
Color,140,96,474,82,1000,32131483,25870,2212,0,369,English,USA,PG-13,11000000,2003,970,0.49,2000
Color,20,193,160,860,8000,3275443,13998,10822,2,264,Hindi,India,R,700000000,2006,1000,0.6,659
Color,240,96,91,10000,18000,137850096,72809,48878,0,249,English,USA,PG,200000000,2009,14000,0.68,7000
Color,309,101,25,423,17000,18656400,86077,19673,1,195,English,USA,PG-13,5000000,2014,2000,0.75,45000
Color,434,138,91,8000,12000,101160529,200022,32355,2,1240,English,USA,PG-13,125000000,2014,9000,0.58,71000
Color,276,109,37,651,11000,51019112,155745,14073,0,1053,English,USA,PG,50000000,2005,2000,0.68,10000
Color,142,102,148,135,8000,93607673,47573,9176,4,343,English,USA,PG-13,48000000,2001,973,0.57,881
Color,423,106,1000,1000,19000,29997095,60926,38494,5,302,English,UK,PG-13,22000000,2016,17000,0.64,23000
Color,175,99,18,211,18000,52320979,114321,18693,0,548,English,USA,PG,40000000,2006,426,0.68,7000
Color,162,63,15,69,759,26687172,15600,1002,0,55,English,USA,G,30000000,2011,73,0.73,7000
Black and White,215,120,909,184,909,21244913,123090,1779,2,888,English,Germany,R,4000000,2002,504,0.8,4000
Color,35,97,18,742,834,4131640,5463,4091,2,20,English,USA,PG-13,7500000,2008,749,0.31,140
Color,284,110,91,559,3000,42272747,78635,5609,1,1040,English,USA,PG-13,70000000,2006,579,0.56,7000
Color,37,117,17,912,1000,49121934,6528,6554,9,32,English,USA,PG-13,13000000,2007,997,0.61,7000
Color,181,131,719,683,16000,20302961,49874,18913,0,450,English,France,NC-17,45000000,1995,893,0.46,7000
Color,739,120,750,943,27000,153629485,552503,40025,0,1588,English,Australia,R,150000000,2015,9000,0.81,191000
Color,69,90,25,138,231,1689999,3675,771,1,48,Spanish,USA,R,400000,2006,200,0.71,426
Color,419,123,120,149,13000,35887263,265507,14100,0,388,English,UK,PG-13,15000000,2014,876,0.77,90000
Color,12,121,35,473,4000,4700361,2047,6617,0,29,English,USA,PG-13,5000000,2015,849,0.46,7000
Black and White,108,90,153,427,11000,161487252,119450,13823,0,300,English,USA,PG-13,20000000,1998,1000,0.61,7000
Color,292,98,35,16,125,29975979,105797,189,0,281,English,Australia,R,20000000,2009,37,0.65,7000
Color,253,97,545,529,14000,60128566,131447,16098,1,410,English,Germany,R,60000000,2010,1000,0.59,19000
Color,165,94,12,183,17000,177343675,70121,17883,0,214,English,USA,PG,135000000,2015,523,0.67,26000
Color,205,85,52,489,1000,12610731,38985,3050,1,673,English,USA,R,11000000,2001,935,0.44,7000
Color,210,117,456,569,21000,31670931,44099,23745,0,143,English,UK,PG-13,60000000,2009,939,0.67,7000
Color,371,94,91,99,432,65069140,65299,1010,1,455,English,USA,PG-13,5000000,2015,309,0.62,27000
Color,303,136,3000,3000,14000,42615685,136093,28927,3,416,English,USA,R,40000000,2014,9000,0.61,24000
Color,168,121,274,157,273,30212620,35066,993,4,196,English,USA,PG-13,120000000,2010,216,0.53,7000
Color,112,91,18,307,935,15935068,19331,2899,0,317,English,USA,R,2500000,1993,805,0.43,949
Color,83,102,39,259,1000,6114237,19986,2664,4,207,English,USA,R,40000000,2001,1000,0.62,892
Color,30,100,34,541,10000,3275585,10735,13160,1,88,English,UK,R,11500000,1993,721,0.66,561
Color,36,97,4,150,446,62480,1048,928,1,7,English,USA,R,1000000,2015,171,0.55,793
Color,93,91,83,794,3000,1712111,7199,7875,0,53,English,USA,PG-13,8495000,2015,1000,0.45,7000
Color,256,117,487,769,1000,244052771,263853,4905,0,584,English,USA,G,120000000,2006,843,0.72,7000
Color,119,103,5,874,26000,22466994,72673,33565,0,166,English,USA,R,25000000,2007,5000,0.63,7000
Color,37,86,14,685,833,34308901,15939,4435,3,87,English,USA,PG-13,16000000,2003,807,0.51,7000
Color,262,92,167,702,11000,131920333,213275,15302,3,436,English,USA,PG,130000000,2007,2000,0.56,7000
Color,90,100,38,460,833,48637684,16979,2800,4,42,English,USA,R,12500000,2014,807,0.61,7000
Color,21,81,467,287,467,5228617,2770,1431,1,32,English,USA,R,100000,1987,322,0.7,471
Color,143,92,892,492,783,1550000,30628,2930,2,471,English,USA,R,25000000,2005,595,0.29,937
Color,56,81,91,6,121,2040920,52055,147,0,130,Spanish,USA,R,7000,1992,20,0.69,7000
Color,69,136,91,1000,25000,42700000,78392,41059,2,196,English,USA,PG,16500000,1995,14000,0.77,7000
Color,322,137,11000,465,769,115603980,103589,2938,0,351,English,USA,PG-13,65000000,2014,698,0.72,35000
Color,125,91,31,50,874,16298046,22207,1608,0,747,English,UK,PG-13,14000000,2005,613,0.5,7000
Color,82,96,70,163,883,4170647,14548,1616,0,161,English,UK,R,1900000,1999,183,0.69,1000
Color,425,92,22,159,648,25138292,66483,1122,0,452,English,USA,R,3500000,2015,191,0.68,43000
Color,94,97,27,522,601,31526393,22243,2730,0,144,English,USA,PG-13,25000000,2004,543,0.46,686
Color,216,128,241,898,11000,95001343,66511,16911,0,200,English,USA,PG-13,40000000,2013,3000,0.75,28000
Color,90,91,31,141,1000,10214013,23072,1564,2,89,English,USA,R,35000000,2015,249,0.54,7000
Color,68,120,91,693,49000,4956401,12601,51657,2,89,English,France,PG-13,15000000,1999,1000,0.65,7000
Color,330,126,91,745,2000,25592632,220475,5371,0,1066,English,USA,R,18000000,2007,850,0.72,20000
Color,141,117,179,403,8000,63695760,61490,12850,1,264,English,USA,PG-13,65000000,2003,4000,0.64,7000
Color,157,138,278,213,14000,63224849,182757,17423,3,483,English,USA,PG-13,85000000,2006,3000,0.69,19000
Color,92,107,521,80,773,768045,19732,976,0,120,English,UK,R,2000000,2002,89,0.77,7000
Color,107,108,529,83,11000,8535575,24033,11519,3,152,English,USA,PG-13,30000000,2005,329,0.7,7000
Color,79,95,13,430,1000,34099640,16651,2515,0,149,English,USA,PG,5000000,2000,934,0.7,7000
Color,134,106,58,973,23000,382946,43965,44969,0,99,English,USA,R,7000000,2010,20000,0.71,19000
Color,465,131,188,641,10000,195000874,232187,21840,0,440,English,China,PG-13,150000000,2015,10000,0.74,47000
Color,258,150,80,201,22000,141614023,149922,22697,4,438,English,USA,PG,225000000,2008,216,0.66,7000
Color,238,88,218,521,17000,80170146,243053,21863,0,488,English,USA,PG-13,85000000,2008,4000,0.61,7000
Color,229,138,16000,262,616,90135191,338415,1942,0,935,English,USA,R,25000000,2003,541,0.8,12000
Color,133,84,8,896,4000,14373825,63216,6954,0,196,English,USA,R,8600000,2007,922,0.65,7000
Color,4,160,5,219,724,49000,1524,2024,5,30,Hindi,India,R,1500000,2005,668,0.48,31
Color,57,115,168,322,697,183088,11704,2243,0,36,English,USA,R,15000000,2008,329,0.7,702
Color,107,109,7,1000,40000,10654581,45497,52621,0,260,English,USA,R,34000000,1999,9000,0.53,1000
Color,36,105,114,537,4000,17100000,7073,6152,1,29,English,USA,R,25000000,1996,561,0.53,204
Color,239,108,521,129,13000,176049130,348232,14161,1,806,English,USA,PG-13,75000000,2004,805,0.78,7000
Color,96,95,7,1000,23000,63319509,67115,28734,2,389,English,USA,PG-13,10000000,1999,1000,0.58,7000
Color,214,115,214,968,14000,12626905,32567,27214,3,106,English,USA,R,20000000,2016,12000,0.63,7000
Color,154,99,265,265,22000,63034755,16984,23562,1,96,English,USA,R,29000000,2016,779,0.53,7000
Color,371,114,171,284,6000,18996755,145270,7099,0,322,English,Spain,PG-13,45000000,2012,382,0.76,54000
Color,142,121,38,745,940,83892374,85720,4230,0,297,English,USA,PG-13,66000000,1998,826,0.7,7000
Color,218,92,11000,386,860,5306447,58967,2717,1,169,English,USA,PG-13,15000000,2009,658,0.72,10000
Color,72,106,148,471,900,395592,21202,2972,1,134,English,Spain,R,2000000,2003,648,0.76,7000
Color,77,155,14000,11000,12000,44175394,56509,37570,2,227,English,USA,R,36000000,1997,11000,0.72,7000
Color,222,107,36,118,283,127706877,142496,662,2,399,English,USA,PG,85000000,2007,142,0.71,7000
Color,574,126,91,105,19000,25556065,355126,19359,1,748,English,USA,R,23000000,2013,128,0.8,148000
Color,27,85,91,742,11000,70527,7690,14656,6,68,English,USA,R,6500000,2004,826,0.67,376
Color,28,120,91,702,1000,5731103,4100,5963,10,35,English,USA,R,2400000,1996,748,0.68,352
Color,199,102,503,795,13000,36883539,112769,15053,2,305,English,Germany,PG-13,52000000,2006,929,0.66,7000
Color,81,138,91,574,10000,141340178,181879,14619,0,319,English,USA,R,40000000,1992,2000,0.76,7000
Color,278,119,11000,400,19000,23089926,166269,20391,3,735,English,UK,R,15000000,2005,567,0.77,7000
Color,387,96,655,973,24000,143492840,414335,28817,0,881,English,USA,PG-13,7500000,2007,3000,0.75,10000
Color,83,109,97,355,13000,14060950,14354,14347,1,139,English,USA,PG-13,12500000,2002,795,0.69,7000
Color,84,90,91,518,681,25077977,10986,2486,0,84,English,USA,PG,20000000,2010,611,0.53,7000
Color,79,95,3,448,905,108662,26849,3185,0,107,English,USA,R,8000000,2008,513,0.6,3000
Color,150,124,78,4,6,439162,106160,28,0,430,Japanese,Japan,R,1100000000,1988,5,0.81,7000
Color,39,88,91,49,342,151389,774,483,0,7,English,USA,R,500000,2012,79,0.71,590
Color,31,110,49,427,1000,623374,4757,2120,2,67,English,USA,PG-13,38000000,2001,569,0.52,474
Color,29,79,2,551,855,279282,3806,2489,2,49,English,USA,PG-13,1000000,2003,577,0.61,150
Color,219,112,380,2000,15000,32357532,143368,31278,0,215,English,USA,R,30000000,2010,11000,0.67,24000
Color,38,115,16000,240,16000,41400000,39451,17209,0,138,English,USA,R,6900000,1985,455,0.73,7000
Color,22,104,91,498,1000,23031390,4345,2868,9,26,English,USA,R,4500000,1998,597,0.56,575
Color,177,135,456,241,422,38372662,193455,1083,2,1058,English,France,PG,28000000,2005,286,0.78,17000
Color,204,94,122,360,23000,1082044,281649,24994,0,458,English,Spain,R,5000000,2004,1000,0.77,21000
Color,201,94,52,214,683,38543473,84382,1488,2,158,English,USA,R,40000000,2014,392,0.51,7000
Color,288,116,108,120,23000,11326836,83171,24134,0,231,English,USA,R,22000000,2013,820,0.68,17000
Color,143,112,91,201,874,6197866,63733,1351,0,414,English,France,G,10000000,1999,262,0.8,7000
Color,274,118,65,638,11000,57981889,173848,13943,1,203,English,USA,R,40000000,2011,980,0.73,25000
Color,108,95,263,179,263,3029081,26300,993,0,231,English,USA,R,6000000,2001,261,0.78,7000
Color,389,137,508,14000,34000,281666058,166137,81385,1,383,English,USA,PG-13,160000000,2015,22000,0.66,38000
Color,163,112,52,688,10000,2445646,32382,12897,1,99,English,USA,R,5000000,2014,963,0.7,13000
Color,238,88,91,591,4000,31051126,36877,6254,0,101,English,UK,PG,55000000,2012,796,0.67,7000
Color,174,122,87,605,2000,22000,30511,4920,4,226,English,Germany,R,3000000,2011,683,0.58,7000
Color,393,100,127,250,1000,71588220,134869,1949,1,304,English,Canada,PG-13,20000000,2013,340,0.62,57000
Color,34,103,272,70,736,75078,1398,1403,4,26,English,USA,R,14000000,2000,450,0.63,132
Color,40,110,23,51,633,30102717,28736,874,2,72,English,USA,R,15000000,1991,67,0.55,7000
Color,270,108,251,296,826,20981633,78256,2351,0,492,English,USA,PG-13,30000000,2008,716,0.59,7000
Color,174,84,260,692,6000,21283440,46239,8018,0,137,English,USA,PG-13,55000000,2011,694,0.6,7000
Color,288,107,27,360,664,7918283,41574,2440,1,145,English,USA,R,12000000,2012,591,0.66,7000
Color,66,81,4,5,63,11835,1920,81,0,7,Icelandic,Iceland,R,10000000,2013,10,0.69,1000
Color,150,120,11,281,11000,18663911,46204,12554,1,151,English,UK,PG,16500000,2007,838,0.71,7000
Color,149,91,357,326,3000,35385560,27198,4807,1,131,English,USA,R,4000000,2015,465,0.46,8000
Color,106,115,597,597,893,32662299,16469,3946,1,275,English,USA,PG,24000000,2000,854,0.69,7000
Color,450,106,91,273,17000,32154410,148327,18469,0,274,English,USA,R,30000000,2013,681,0.71,29000
Color,37,85,12,23,354,12701880,2037,568,0,22,English,USA,G,15000000,2008,173,0.57,175
Color,186,127,12000,897,984,10137232,58015,5702,0,374,English,France,R,50000000,2005,940,0.6,7000
Color,151,120,17,808,22000,24375436,42547,33585,1,265,English,USA,R,42000000,2001,9000,0.61,748
Color,71,91,184,82,3000,7417210,59041,3310,1,408,English,USA,R,1500000,1995,202,0.7,7000
Color,248,102,1000,270,734,11169531,79855,1778,2,235,English,UK,PG-13,20000000,2008,563,0.64,7000
Color,210,120,91,210,579,7443007,24663,1500,12,71,English,USA,R,30000000,2009,489,0.67,7000
Color,634,95,246,751,26000,42043633,277172,29551,0,986,English,USA,R,30000000,2012,821,0.7,66000
Color,221,146,127,722,962,95328937,59581,4555,4,293,English,USA,R,100000000,2010,740,0.43,7000
Color,81,109,67,192,436,8134217,15412,1141,3,90,English,USA,R,12000000,2008,223,0.7,7000
Color,129,105,78,298,984,116735231,56646,2129,0,336,English,USA,R,70000000,1999,489,0.64,7000
Color,99,119,18,9,20,4234040,14301,64,0,45,English,USA,PG-13,20000000,2008,18,0.7,7000
Color,109,98,34,730,936,353743,20730,3578,1,111,English,UK,R,15000000,2001,826,0.69,664
Color,24,100,91,400,975,52528330,4265,3202,0,27,English,USA,PG-13,25000000,2013,521,0.47,7000
Color,65,112,28,215,555,4734235,8217,1227,0,123,English,USA,R,15000000,2000,403,0.6,573
Color,28,107,21,418,967,16118077,5817,3067,0,37,English,USA,R,25000000,1988,767,0.56,377
Color,476,109,662,1000,13000,93050117,338087,17689,0,814,English,USA,R,115000000,2013,2000,0.66,61000
Color,181,97,33,229,496,2508841,21746,994,1,93,English,USA,R,1000000,2008,238,0.72,7000
Color,5,93,18,181,400,11784000,6701,1151,0,26,English,USA,PG,20000000,1994,220,0.43,444
Color,119,97,164,308,436,12212417,30643,1172,3,144,English,USA,R,15000000,2003,324,0.67,622
Color,421,118,412,491,805,14677654,161288,2499,0,351,English,Ireland,R,13000000,2015,681,0.83,72000
Color,188,100,91,267,15000,665426,120798,16264,0,444,English,USA,G,165000000,2004,726,0.66,10000
Color,81,94,32,626,854,60573641,68406,4530,1,162,English,USA,PG,60000000,1996,628,0.54,7000
Color,42,108,232,353,10000,2961991,15885,11459,4,78,English,USA,R,3300000,1996,721,0.69,7000
Color,78,120,18,944,20000,33771174,27044,22383,2,240,English,USA,PG-13,15000000,2000,1000,0.68,7000
Color,590,132,14000,928,19000,228756232,395573,21411,0,1171,English,USA,PG-13,190000000,2013,981,0.78,92000
Color,76,90,138,263,373,4542775,18313,1831,2,73,English,USA,R,6000000,2009,308,0.51,985
Color,305,120,91,38,717,2181290,356181,852,0,809,Korean,South Korea,R,3000000,2003,78,0.84,43000
Color,103,89,91,470,87000,20916309,5332,88422,4,37,English,USA,PG,40000000,2009,570,0.49,431
Color,140,96,36,486,1000,37939782,62272,3294,0,207,English,USA,R,17000000,2002,580,0.56,2000
Color,294,106,91,963,18000,94999143,245152,33645,0,1344,English,USA,PG-13,75000000,2000,13000,0.72,7000
Color,136,91,446,660,1000,51475962,177828,3969,0,714,English,USA,R,30000000,2003,872,0.73,11000
Color,256,119,99,778,15000,121463226,422606,17584,2,555,English,USA,R,20000000,2007,833,0.76,7000
Color,222,150,91,855,23000,12712093,70771,27829,0,671,English,USA,PG-13,30000000,2005,909,0.67,7000
Color,71,91,132,225,400,4186931,6041,1330,3,85,English,USA,R,250000,2001,286,0.69,169
Color,304,106,487,776,1000,191450875,101178,4482,0,283,English,USA,G,200000000,2011,919,0.63,10000
Color,174,134,6000,745,893,2298191,221552,2710,0,570,Japanese,Japan,PG-13,2400000000,1997,851,0.84,11000
Color,351,97,89,329,920,150056505,216581,2771,3,397,English,USA,R,18000000,2014,798,0.64,21000
Color,208,122,91,567,883,2428883,21370,2896,1,132,English,USA,R,16000000,2014,596,0.66,7000
Color,65,101,3,120,448,12189514,30092,842,0,129,English,USA,PG-13,23000000,2004,143,0.61,7000
Color,140,118,869,21,134,34580635,100743,209,1,549,English,UK,R,52000000,1999,27,0.74,7000
Color,183,106,287,233,767,148170000,142293,2053,0,245,English,USA,PG,11000000,1984,281,0.72,14000
Color,180,101,21,317,22000,51097664,70205,23328,0,450,English,USA,R,30000000,2005,812,0.59,7000
Color,181,99,11,762,19000,17266505,43764,22554,1,291,English,USA,PG-13,30000000,2002,953,0.54,7000
Color,16,100,32,175,610,15369573,2580,1441,1,54,English,USA,PG,3000000,1990,232,0.53,710
Color,82,125,91,700,8000,178406268,213476,11135,2,271,English,USA,R,14000000,1990,995,0.69,11000
Color,490,143,1000,77,29000,144812796,362912,29770,4,753,English,Australia,PG-13,105000000,2013,509,0.73,115000
Color,145,99,5,966,2000,60269340,34079,6930,2,97,English,USA,PG-13,30000000,2008,1000,0.6,7000
Color,145,96,51,322,8000,150315155,54010,10886,2,130,English,USA,PG-13,50000000,2015,2000,0.61,13000
Color,34,100,91,364,723,19900000,17262,2348,1,53,English,USA,R,20000000,1995,422,0.45,1000
Color,98,83,2,137,591,22264487,41239,1729,0,166,English,USA,R,22000000,2005,489,0.46,887
Black and White,153,143,541,530,18000,51225796,96654,20660,0,2047,English,UK,PG-13,70000000,2004,893,0.74,7000
Color,137,103,350,99,5000,11034436,13505,5637,1,180,English,UK,R,20000000,2005,378,0.71,7000
Color,255,85,116,329,8000,86897182,106790,9271,0,177,English,USA,R,95000000,2012,331,0.62,18000
Color,152,113,17,759,87000,34636443,93790,103354,0,288,English,USA,R,52000000,2005,13000,0.66,7000
Color,96,135,25,553,902,3041803,6377,2735,0,181,English,UK,PG,10000000,2000,576,0.71,345
Color,77,94,163,2000,12000,82569532,42737,20348,6,128,English,USA,PG,60000000,2005,3000,0.54,781
Color,401,148,91,175,204,8093318,61935,707,0,242,English,USA,R,20000000,2014,178,0.67,18000
Color,185,154,776,933,10000,306124059,430055,16785,0,856,English,USA,PG-13,75000000,1996,2000,0.69,16000
Color,175,103,729,133,2000,14879556,73640,3516,0,441,English,USA,R,8000000,1999,841,0.73,7000
Color,46,90,7,711,87000,52166,2792,89263,3,22,English,USA,R,2000000,2008,781,0.67,371
Color,176,124,31,497,11000,118471320,86504,12556,0,568,English,USA,PG-13,68000000,2002,655,0.64,7000
